id,timestamp,remote_addr,remote_user,hostname,time_local,request,status,body_bytes_sent,http_referer,http_user_agent,http_x_forwarded_for,time_iso8601,request_method,request_length,bytes_sent,http_referer2,request_time,upstream_connect_time,upstream_header_time,upstream_response_time,upstream_addr,upstream_status,connection,connection_requests,data.srcip,agent.ip,rule.mitre.tactic
3640,"Aug 29, 2023 @ 23:22:20.415",10.200.19.247,-,vm-director-nginx,30/Aug/2023:06:22:18 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:18+07:00,GET,81,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688683737,2,10.200.19.247,192.168.1.99,"[""non-attack""]"
3641,"Aug 29, 2023 @ 23:22:24.474",125.166.3.92,-,vm-director-nginx,30/Aug/2023:06:22:24 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:24+07:00,GET,84,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688683913,2,125.166.3.92,192.168.1.99,"[""non-attack""]"
3642,"Aug 29, 2023 @ 23:22:26.427",10.23.144.20,-,vm-director-nginx,30/Aug/2023:06:22:24 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",-,2023-08-30T06:22:24+07:00,GET,88,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688683909,2,10.23.144.20,192.168.1.99,"[""non-attack""]"
3643,"Aug 29, 2023 @ 23:22:30.479",120.188.80.150,-,vm-director-nginx,30/Aug/2023:06:22:29 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:29+07:00,GET,83,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688684085,2,120.188.80.150,192.168.1.99,"[""non-attack""]"
3644,"Aug 29, 2023 @ 23:22:40.452",149.113.20.89,-,vm-director-nginx,30/Aug/2023:06:22:39 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:39+07:00,GET,351,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688683512,3,149.113.20.89,192.168.1.99,"[""non-attack""]"
3645,"Aug 29, 2023 @ 23:22:40.482",182.4.132.124,-,vm-director-nginx,30/Aug/2023:06:22:40 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:40+07:00,GET,84,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688684426,2,182.4.132.124,192.168.1.99,"[""non-attack""]"
3646,"Aug 29, 2023 @ 23:22:06.419",125.166.3.159,-,vm-director-nginx,30/Aug/2023:06:22:05 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A235F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:22:05+07:00,GET,102,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688683291,2,125.166.3.159,192.168.1.99,"[""non-attack""]"
3647,"Aug 29, 2023 @ 23:22:06.428",10.22.253.73,-,vm-director-nginx,30/Aug/2023:06:22:05 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:05+07:00,GET,47,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688683177,4,10.22.253.73,192.168.1.99,"[""non-attack""]"
3648,"Aug 29, 2023 @ 23:22:10.402",103.171.147.84,-,vm-director-nginx,30/Aug/2023:06:22:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:08+07:00,GET,84,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688683384,2,103.171.147.84,192.168.1.99,"[""non-attack""]"
3649,"Aug 29, 2023 @ 23:22:16.430",125.166.3.159,-,vm-director-nginx,30/Aug/2023:06:22:15 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A235F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:22:15+07:00,GET,35,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688683291,7,125.166.3.159,192.168.1.99,"[""non-attack""]"
3650,"Aug 29, 2023 @ 23:23:08.508",182.4.135.245,-,vm-director-nginx,30/Aug/2023:06:23:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:08+07:00,GET,86,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688685672,2,182.4.135.245,192.168.1.99,"[""non-attack""]"
3651,"Aug 29, 2023 @ 23:22:48.496",180.248.45.18,-,vm-director-nginx,30/Aug/2023:06:22:47 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",-,2023-08-30T06:22:47+07:00,GET,86,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688684822,2,180.248.45.18,192.168.1.99,"[""non-attack""]"
3652,"Aug 29, 2023 @ 23:22:50.550",36.82.8.181,-,vm-director-nginx,30/Aug/2023:06:22:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 12; V2204) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",-,2023-08-30T06:22:49+07:00,GET,78,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688684773,2,36.82.8.181,192.168.1.99,"[""non-attack""]"
3653,"Aug 29, 2023 @ 23:22:58.472",125.166.2.142,-,vm-director-nginx,30/Aug/2023:06:22:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:56+07:00,GET,75,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688685122,2,125.166.2.142,192.168.1.99,"[""non-attack""]"
3654,"Aug 29, 2023 @ 23:22:58.549",112.215.172.236,-,vm-director-nginx,30/Aug/2023:06:22:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:58+07:00,GET,86,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688685156,2,112.215.172.236,192.168.1.99,"[""non-attack""]"
3655,"Aug 29, 2023 @ 23:23:00.473",202.80.219.144,-,vm-director-nginx,30/Aug/2023:06:22:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:58+07:00,GET,78,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688685197,2,202.80.219.144,192.168.1.99,"[""non-attack""]"
3656,"Aug 29, 2023 @ 23:23:00.490",182.4.133.93,-,vm-director-nginx,30/Aug/2023:06:22:59 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:59+07:00,GET,46,330,-,0.003,0,0.003,0.003,10.45.184.148:32442,404,688685098,4,182.4.133.93,192.168.1.99,"[""non-attack""]"
3657,"Aug 29, 2023 @ 23:22:42.448",114.4.223.136,-,vm-director-nginx,30/Aug/2023:06:22:40 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:22:40+07:00,GET,81,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688684421,2,114.4.223.136,192.168.1.99,"[""non-attack""]"
3658,"Aug 29, 2023 @ 23:22:42.503",66.240.236.116,-,vm-director-nginx,30/Aug/2023:06:22:41 +0700,GET / HTTP/1.1,502,157,-,Mozilla/5.0 zgrab/0.x,-,2023-08-30T06:22:41+07:00,GET,111,314,-,3.005,-,-,3.006,175.45.184.39:80,502,688684347,1,66.240.236.116,192.168.1.99,"[""non-attack""]"
3659,"Aug 29, 2023 @ 23:22:44.461",125.166.13.193,-,vm-director-nginx,30/Aug/2023:06:22:42 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:42+07:00,GET,75,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688684473,3,125.166.13.193,192.168.1.99,"[""non-attack""]"
3660,"Aug 29, 2023 @ 23:22:44.465",125.166.13.193,-,vm-director-nginx,30/Aug/2023:06:22:42 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:42+07:00,GET,37,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688684473,4,125.166.13.193,192.168.1.99,"[""non-attack""]"
3661,"Aug 29, 2023 @ 23:22:44.503",149.113.40.89,-,vm-director-nginx,30/Aug/2023:06:22:43 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A235F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:22:43+07:00,GET,302,331,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688684552,1,149.113.40.89,192.168.1.99,"[""non-attack""]"
3662,"Aug 29, 2023 @ 23:22:44.511",10.200.19.247,-,vm-director-nginx,30/Aug/2023:06:22:43 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:22:43+07:00,GET,43,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688683737,4,10.200.19.247,192.168.1.99,"[""non-attack""]"
3663,"Aug 29, 2023 @ 23:23:22.504",36.82.8.181,-,vm-director-nginx,30/Aug/2023:06:23:20 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 12; V2204) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",-,2023-08-30T06:23:20+07:00,GET,78,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688686264,2,36.82.8.181,192.168.1.99,"[""non-attack""]"
3664,"Aug 29, 2023 @ 23:23:22.508",103.157.59.242,-,vm-director-nginx,30/Aug/2023:06:23:21 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:21+07:00,GET,82,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688686274,2,103.157.59.242,192.168.1.99,"[""non-attack""]"
3665,"Aug 29, 2023 @ 23:23:24.527",125.166.0.183,-,vm-director-nginx,30/Aug/2023:06:23:24 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:23:24+07:00,GET,359,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688686239,3,125.166.0.183,192.168.1.99,"[""non-attack""]"
3666,"Aug 29, 2023 @ 23:23:26.506",103.171.147.120,-,vm-director-nginx,30/Aug/2023:06:23:24 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:24+07:00,GET,158,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688686322,5,103.171.147.120,192.168.1.99,"[""non-attack""]"
3667,"Aug 29, 2023 @ 23:23:26.525",103.171.147.113,-,vm-director-nginx,30/Aug/2023:06:23:25 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:25+07:00,GET,78,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688686536,2,103.171.147.113,192.168.1.99,"[""non-attack""]"
3668,"Aug 29, 2023 @ 23:23:26.543",118.99.112.6,-,vm-director-nginx,30/Aug/2023:06:23:26 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:26+07:00,GET,78,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688686590,2,118.99.112.6,192.168.1.99,"[""non-attack""]"
3669,"Aug 29, 2023 @ 23:23:16.522",125.166.3.114,-,vm-director-nginx,30/Aug/2023:06:23:14 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",-,2023-08-30T06:23:14+07:00,GET,278,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688685608,7,125.166.3.114,192.168.1.99,"[""non-attack""]"
3670,"Aug 29, 2023 @ 23:23:16.526",125.166.3.114,-,vm-director-nginx,30/Aug/2023:06:23:14 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",-,2023-08-30T06:23:14+07:00,GET,44,330,-,0.003,0,0.002,0.002,10.45.184.148:32442,404,688685608,8,125.166.3.114,192.168.1.99,"[""non-attack""]"
3671,"Aug 29, 2023 @ 23:23:16.530",10.23.144.101,-,vm-director-nginx,30/Aug/2023:06:23:15 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",-,2023-08-30T06:23:15+07:00,GET,31,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688685978,3,10.23.144.101,192.168.1.99,"[""non-attack""]"
3672,"Aug 29, 2023 @ 23:23:04.521",112.215.154.248,-,vm-director-nginx,30/Aug/2023:06:23:03 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:03+07:00,GET,80,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688685489,2,112.215.154.248,192.168.1.99,"[""non-attack""]"
3673,"Aug 29, 2023 @ 23:23:06.486",103.175.237.33,-,vm-director-nginx,30/Aug/2023:06:23:05 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:05+07:00,GET,90,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688685622,2,103.175.237.33,192.168.1.99,"[""non-attack""]"
3674,"Aug 29, 2023 @ 23:23:58.549",125.160.194.197,-,vm-director-nginx,30/Aug/2023:06:23:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:56+07:00,GET,37,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688687858,4,125.160.194.197,192.168.1.99,"[""non-attack""]"
3675,"Aug 29, 2023 @ 23:23:58.625",182.4.132.24,-,vm-director-nginx,30/Aug/2023:06:23:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:58+07:00,GET,88,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688687909,2,182.4.132.24,192.168.1.99,"[""non-attack""]"
3676,"Aug 29, 2023 @ 23:24:00.547",40.86.96.183,-,vm-director-nginx,30/Aug/2023:06:23:58 +0700,GET /wp-admin/css/ HTTP/1.1,404,2356,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36",-,2023-08-30T06:23:58+07:00,GET,450,3077,binance.com,0.01,0,0.01,0.01,175.45.185.12:80,404,688687955,1,40.86.96.183,192.168.1.99,"[""non-attack""]"
3677,"Aug 29, 2023 @ 23:24:00.564",10.23.144.101,-,vm-director-nginx,30/Aug/2023:06:23:59 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",-,2023-08-30T06:23:59+07:00,GET,31,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688687428,4,10.23.144.101,192.168.1.99,"[""non-attack""]"
3678,"Aug 29, 2023 @ 23:24:00.583",182.4.132.126,-,vm-director-nginx,30/Aug/2023:06:24:00 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; CPH1933) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:24:00+07:00,GET,817,331,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688688073,1,182.4.132.126,192.168.1.99,"[""non-attack""]"
3679,"Aug 29, 2023 @ 23:24:00.677",103.171.147.107,-,vm-director-nginx,30/Aug/2023:06:23:59 +0700,GET /pluginfile.php/343695/mod_resource/content/2/2.%20Carrying%20capacity%20and%20agricutural%20intensification.wmv HTTP/2.0,407,30045,https://vlm2.notrealdomain.com/mod/resource/view.php?id=65011,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:59+07:00,GET,105,30438,https://vlm2.notrealdomain.com/mod/resource/view.php?id=65011,0.681,0,0.679,0.68,10.45.184.143:32401,407,688687897,3,103.171.147.107,192.168.1.99,"[""non-attack""]"
3680,"Aug 29, 2023 @ 23:24:02.546",36.71.77.81,-,vm-director-nginx,30/Aug/2023:06:24:01 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:24:01+07:00,GET,47,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688687498,5,36.71.77.81,192.168.1.99,"[""non-attack""]"
3681,"Aug 29, 2023 @ 23:23:56.544",118.99.112.7,-,vm-director-nginx,30/Aug/2023:06:23:54 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:54+07:00,GET,47,330,-,0.001,0.001,0.002,0.002,10.45.184.148:32442,404,688687725,4,118.99.112.7,192.168.1.99,"[""non-attack""]"
3682,"Aug 29, 2023 @ 23:23:28.507",103.171.147.113,-,vm-director-nginx,30/Aug/2023:06:23:27 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:27+07:00,GET,40,330,-,0.001,0,0.001,0.001,10.45.184.148:32442,404,688686536,4,103.171.147.113,192.168.1.99,"[""non-attack""]"
3683,"Aug 29, 2023 @ 23:23:30.510",118.99.125.27,-,vm-director-nginx,30/Aug/2023:06:23:30 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A236E) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:23:30+07:00,GET,35,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688685761,4,118.99.125.27,192.168.1.99,"[""non-attack""]"
3684,"Aug 29, 2023 @ 23:23:32.497",118.99.127.12,-,vm-director-nginx,30/Aug/2023:06:23:31 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",-,2023-08-30T06:23:31+07:00,GET,42,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688686363,4,118.99.127.12,192.168.1.99,"[""non-attack""]"
3685,"Aug 29, 2023 @ 23:23:38.524",103.108.21.93,-,vm-director-nginx,30/Aug/2023:06:23:37 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:37+07:00,GET,79,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688686971,2,103.108.21.93,192.168.1.99,"[""non-attack""]"
3686,"Aug 29, 2023 @ 23:23:42.516",118.99.112.6,-,vm-director-nginx,30/Aug/2023:06:23:41 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:23:41+07:00,GET,40,330,-,0.001,0,0.001,0.001,10.45.184.148:32442,404,688686590,4,118.99.112.6,192.168.1.99,"[""non-attack""]"
3687,"Aug 29, 2023 @ 23:23:42.520",182.4.134.43,-,vm-director-nginx,30/Aug/2023:06:23:41 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T06:23:41+07:00,GET,84,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688687203,2,182.4.134.43,192.168.1.99,"[""non-attack""]"
3688,"Aug 29, 2023 @ 23:24:08.546",140.213.56.65,-,vm-director-nginx,30/Aug/2023:06:24:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:24:08+07:00,GET,617,330,-,0.003,0,0.003,0.003,10.45.184.148:32442,404,688688085,6,140.213.56.65,192.168.1.99,"[""non-attack""]"
3689,"Aug 29, 2023 @ 23:24:08.548",40.86.96.183,-,vm-director-nginx,30/Aug/2023:06:24:08 +0700,GET /sites/default/files/ HTTP/1.1,404,2356,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36",-,2023-08-30T06:24:08+07:00,GET,457,3077,binance.com,0.012,0,0.01,0.01,175.45.185.12:80,404,688688388,1,40.86.96.183,192.168.1.99,"[""non-attack""]"
3690,"Aug 29, 2023 @ 23:24:10.568",149.113.40.89,-,vm-director-nginx,30/Aug/2023:06:24:09 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T06:24:09+07:00,GET,136,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688688452,2,149.113.40.89,192.168.1.99,"[""non-attack""]"
3691,"Aug 29, 2023 @ 23:24:12.563",103.108.21.67,-,vm-director-nginx,30/Aug/2023:06:24:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; CPH1819) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",-,2023-08-30T06:24:11+07:00,GET,82,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688688576,2,103.108.21.67,192.168.1.99,"[""non-attack""]"
